177
177
532
177
177
177
177
532
355
177
177
177
177
1242
355
177
177
177
177
177
177
177
177
177
355
887
177
177
532
355
177
711
177
355
889
175
179
179
536
178
178
892
178
178
356
1069
534
356
178
178
178
712
178
356
178
178
178
178
178
178
177
177
177
355
177
177
177
177
177
354
177
177
531
354
177
177
707
176
176
176
176
176
176
176
176
176
176
707
176
176
176
176
176
353
529
176
529
352
176
176
176
176
176
176
176
176
176
176
176
176
176
176
176
176
176
176
1410
352
176
176
176
176
176
176
2466
352
176
176
176
176
176
528
176
176
176
176
176
352
1585
176
352
1409
528
176
528
176
176
704
176
176
176
704
176
176
1056
176
176
176
176
352
528
176
176
352
175
175
175
175
175
351
175
175
175
175
175
175
175
175
175
1053
175
1053
175
175
526
175
1930
175
175
175
175
175
175
175
175
526
175
175
525
175
525
175
350
175
1577
175
175
175
350
175
525
175
175
175
175
175
525
350
175
175
175
350
175
175
175
700
525
350
175
175
350
2452
175
175
1226
175
350
350
175
175
175
175
175
175
1751
175
175
175
175
175
175
175
175
350
2977
350
175
175
175
175
1050
700
175
175
875
175
350
525
175
175
175
1050
175
175
175
175
175
175
175
175
175
350
175
175
175
350
175
175
175
350
175
350
175
175
175
525
175
700
175
175
175
175
175
175
175
175
175
175
525
350
175
175
700
175
350
175
175
525
175
175
175
175
350
175
175
175
700
175
175
175
1050
175
175
175
175
175
350
700
175
175
175
175
175
175
175
175
175
875
175
175
175
525
175
175
175
700
525
700
175
175
700
175
525
175
175
175
175
175
175
175
175
175
1925
175
175
350
175
525
175
175
175
175
175
350
175
175
175
350
350
700
175
350
175
174
349
174
174
174
174
349
349
174
174
174
174
524
174
174
524
349
174
349
349
524
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
174
349
174
699
1573
174
349
874
349
174
174
174
174
174
174
349
174
349
174
174
174
174
349
174
174
174
524
174
2447
174
174
524
174
349
349
349
174
349
349
174
174
174
524
174
174
174
874
174
1922
174
9965
174
174
174
524
174
174
174
349
174
174
174
174
174
174
349
524
174
174
524
174
174
174
174
699
174
174
174
174
10838
174
174
174
349
2446
524
174
524
174
174
174
4368
174
174
174
174
698
174
174
174
174
174
3494
174
349
174
174
349
174
