142772
142772
142772
428317
142772
142772
713862
142772
571090
428317
142772
571090
571090
142772
142772
142772
142772
142772
142772
285545
142772
285545
285545
142772
142772
285545
142772
142772
142772
142772
142772
142772
285545
1142180
142772
142772
142772
142772
142772
142772
142772
142772
428317
142772
142772
713862
1570498
142772
142772
142772
142772
142772
2569906
142772
142772
285545
142772
285545
142772
713862
142772
1284953
142772
285545
713862
571090
285545
142772
142772
7566946
142772
571090
142772
285545
142772
142772
142772
142772
142772
142772
142772
142772
428317
713862
285545
285545
3426541
142772
428317
428317
142772
6853083
1998815
142772
142772
142772
142772
1142180
285545
142772
142772
571090
142772
142772
142772
428317
142772
142772
285545
428317
571090
142772
1427725
1284953
713862
285545
142772
142772
1142180
571090
142772
142772
142772
142772
142772
142772
142772
713862
4283177
571090
142772
428317
285545
285545
142772
999407
142772
142772
142772
142772
3712086
